,AUC,AUPR,ACC,MCC,F1
0,0.5874,0.5128,0.5995,0.1215,0.3374
1,0.5741,0.5007,0.5995,0.1197,0.3264
2,0.6067,0.509,0.6144,0.1672,0.4106
3,0.5816,0.4983,0.6169,0.1712,0.4031
4,0.5247,0.4293,0.5597,0.0079,0.2403
