,AUC,AUPR,ACC,MCC,F1
0,0.8854,0.8904,0.8045,0.6091,0.8066
1,0.8878,0.8818,0.8132,0.6265,0.8122
2,0.8847,0.8825,0.808,0.6173,0.8141
3,0.8843,0.886,0.803,0.6086,0.8118
4,0.8768,0.8831,0.7997,0.5999,0.8038
