,AUC,AUPR,ACC,MCC,F1
0,0.8784,0.7589,0.8194,0.5622,0.6891
1,0.8621,0.7622,0.8144,0.5392,0.6678
2,0.8751,0.7669,0.8215,0.5644,0.6896
3,0.8763,0.7669,0.8242,0.5659,0.6882
4,0.8805,0.7794,0.8211,0.5613,0.6864
