,AUC,AUPR,ACC,MCC,F1
0,0.8969,0.7988,0.8426,0.6144,0.7245
1,0.8989,0.8134,0.85,0.612,0.6962
2,0.8953,0.8056,0.8516,0.6182,0.7093
3,0.9015,0.8092,0.849,0.6107,0.7
4,0.8963,0.799,0.8459,0.6117,0.7163
