,AUC,AUPR,ACC,MCC,F1
0,0.4953,0.4331,0.5859,0.0477,0.0914
1,0.4714,0.401,0.5651,-0.0278,0.0874
2,0.5033,0.443,0.5729,0.014,0.1277
3,0.4747,0.4063,0.5781,-0.0385,0.0471
4,0.5003,0.4169,0.5677,-0.0517,0.046
