,AUC,AUPR,ACC,MCC,F1
0,0.8476,0.8563,0.7771,0.5565,0.7598
1,0.8687,0.8761,0.7974,0.5971,0.7822
2,0.8617,0.8669,0.7974,0.5971,0.7824
3,0.8691,0.8796,0.7961,0.5973,0.7763
4,0.8636,0.8692,0.7872,0.5788,0.7673
