,AUC,AUPR,ACC,MCC,F1
0,0.9153,0.7706,0.8879,0.6242,0.6907
1,0.9113,0.7673,0.8874,0.6229,0.6898
2,0.9135,0.7652,0.8838,0.6189,0.6901
3,0.9163,0.7759,0.8896,0.6274,0.692
4,0.9137,0.7718,0.8909,0.6336,0.698
