,AUC,AUPR,ACC,MCC,F1
0,0.5354,0.6337,0.5191,0.0402,0.5529
1,0.5077,0.61,0.494,0.0108,0.4989
2,0.5043,0.5945,0.4929,0.0117,0.4931
3,0.4934,0.5813,0.4895,-0.01,0.5118
4,0.5444,0.6291,0.5157,0.0699,0.5
