,AUC,AUPR,ACC,MCC,F1
0,0.9007,0.8951,0.8302,0.661,0.8334
1,0.9101,0.9055,0.8373,0.6752,0.8408
2,0.9033,0.9008,0.8257,0.6527,0.8309
3,0.9217,0.9196,0.8528,0.7056,0.8538
4,0.9091,0.9124,0.8325,0.6651,0.8337
