,AUC,AUPR,ACC,MCC,F1
0,0.679,0.8921,0.6357,0.2056,0.7393
1,0.6698,0.8871,0.6182,0.1929,0.7225
2,0.6852,0.8943,0.603,0.2086,0.7038
3,0.6757,0.8876,0.6444,0.2009,0.7488
4,0.6903,0.893,0.593,0.2074,0.6926
