,AUC,AUPR,ACC,MCC,F1
0,0.6544,0.0979,0.6261,0.0901,0.1459
1,0.7164,0.1252,0.7505,0.167,0.2017
2,0.6942,0.1102,0.74,0.1469,0.1878
3,0.6429,0.0847,0.631,0.0936,0.148
4,0.6321,0.0977,0.713,0.0686,0.1375
