,AUC,AUPR,ACC,MCC,F1
0,0.5156,0.438,0.5572,0.013,0.2705
1,0.5378,0.4384,0.5647,0.0195,0.2424
2,0.5238,0.4437,0.5796,0.0744,0.3213
3,0.5277,0.4554,0.5473,0.0003,0.2891
4,0.5246,0.4442,0.5721,0.0296,0.2182
