,AUC,AUPR,ACC,MCC,F1
0,0.8542,0.8523,0.7773,0.562,0.7509
1,0.8497,0.8615,0.7817,0.5701,0.7571
2,0.8466,0.8495,0.7791,0.565,0.754
3,0.8409,0.8489,0.7548,0.5262,0.7114
4,0.8398,0.8447,0.7618,0.5397,0.7209
