,AUC,AUPR,ACC,MCC,F1
0,0.9568,0.9011,0.9177,0.7783,0.8325
1,0.954,0.9044,0.9182,0.7787,0.8321
2,0.9593,0.9094,0.9214,0.7888,0.8407
3,0.957,0.9091,0.921,0.7883,0.8408
4,0.9603,0.9127,0.9202,0.7836,0.8352
