,AUC,AUPR,ACC,MCC,F1
0,0.7543,0.7879,0.6537,0.3592,0.6092
1,0.724,0.7657,0.6357,0.3251,0.5845
2,0.7441,0.783,0.6662,0.3586,0.6499
3,0.7865,0.823,0.715,0.4507,0.7078
4,0.7489,0.7901,0.6473,0.3416,0.6061
