Uniprot_id
P10589
P10599
P10606
P10632
P10635
P10636
P10644
P10696
P10721
P10809
P10826
P10827
P10828
P10909
P10997
P11021
P11086
P11137
P11142
P11166
P11168
P11216
P11217
P11229
P11274
P11309
P11362
P11387
P11388
P11413
P11474
P11509
P11511
P11586
P11712
P11802
P11926
P12004
P12104
P12235
P12236
P12268
P12277
P12532
P12644
P12814
P12821
P12883
P12931
P13073
P13196
P13498
P13500
P13569
P13631
P13637
P13639
P13645
P13647
P13693
P13716
P13866
P13945
P13995
P14060
P14061
P14210
P14324
P14410
P14415
P14416
P14550
P14555
P14598
P14616
P14618
P14625
P14679
P14735
P14770
P14780
P14854
P14866
P14867
P14902
P14920
P14923
P15056
P15086
P15104
P15121
P15144
P15153
P15169
P15313
P15336
P15382
P15502
P15531
P15538
P15559
P15814
P15880
P15924
P15954
P16050
P16066
P16152
P16220
P16233
P16234
P16389
P16455
P16499
P16581
P16591
P16615
P16860
P17050
P17174
P17252
P17302
P17405
P17540
P17544
P17612
P17658
P17676
P17735
P17752
P17787
P17812
P17844
P17900
P17936
P17948
P17980
P18031
P18089
P18405
P18505
P18507
P18545
P18669
P18825
P18846
P18847
P18848
P18850
P18858
P19021
P19099
P19235
P19320
P19367
P19429
P19525
P19634
P19784
P19793
P19801
P19835
P19838
P19878
P19971
P20020
P20061
P20309
P20594
P20618
P20648
P20674
P20701
P20711
P20810
P20813
P20815
P20839
P20851
P21266
P21281
P21283
P21291
P21333
P21397
P21452
P21453
P21462
P21549
P21554
P21589
P21695
P21709
P21728
P21730
P21731
P21796
P21802
P21817
P21860
P21917
P21918
P21964
P22001
P22033
P22102
P22303
P22309
P22314
P22413
P22455
P22459
P22460
P22557
P22607
P22626
P22694
P22748
P22792
P22830
P22888
P22894
P23141
P23219
P23246
P23258
P23297
P23381
P23415
P23458
P23469
P23526
P23528
P23560
P23634
P23743
P23786
P23921
P23945
P23975
P24046
P24310
P24311
P24385
P24462
P24530
P24752
P24941
P25021
P25024
P25092
P25100
P25101
P25103
P25105
P25116
P25311
P25705
P25774
P25788
P25815
P25963
P26358
P26439
P26447
P27169
P27338
P27348
P27361
P27448
P27449
P27487
P27635
P27707
P27708
P27797
P27815
P27824
P27986
P28062
P28065
P28074
P28161
P28221
P28222
P28223
P28329
P28335
P28472
P28476
P28482
P28566
P28676
P28702
P28845
P29034
P29074
P29218
P29274
P29275
P29317
P29320
P29322
P29323
P29350
P29371
P29372
P29376
P29401
P29466
P29474
P29475
P29590
P29597
P29762
P29972
P29973
P30041
P30043
P30044
P30049
P30085
P30086
P30101
P30291
P30405
P30411
P30518
P30520
P30530
P30531
P30532
P30536
P30542
P30556
P30559
P30613
P30626
P30793
P30872
P30874
P30926
P30939
P30968
P30988
P31025
P31040
P31151
P31152
P31153
P31213
P31260
P31323
P31350
P31391
P31415
P31639
P31644
P31645
P31749
P31751
P31930
P31939
P31942
P31943
P31946
P32004
P32119
P32238
P32239
P32297
P32320
P32418
P32745
P33151
P33261
P33402
P33981
P34896
P34897
P34903
P34913
P34932
P34969
P34972
P34981
P34995
P35218
P35228
P35346
P35348
P35354
P35367
P35368
P35372
P35398
P35408
P35462
P35498
P35499
P35527
P35556
P35579
P35590
P35610
P35625
P35858
P35869
P35908
P35913
P35916
P35968
P36507
P36542
P36543
P36544
P36578
P36873
P36888
P36896
P36897
P36955
P36956
P37059
P37088
P37108
P37173
P37231
P37288
P37802
P37840
P38435
P38606
P38936
P39019
P39023
P39086
P39748
P39900
P40145
P40238
P40261
P40306
P40394
P40429
P40926
P40933
P41143
P41180
P41222
P41231
P41238
P41240
P41250
P41594
P41595
P41597
P41743
P42081
P42261
P42262
P42263
P42330
P42336
P42338
P42345
P42574
P42679
P42680
P42681
P42684
P42685
P42765
P42766
P42858
P42898
P43003
P43004
P43005
P43088
P43115
P43116
P43119
P43155
P43166
P43220
P43235
P43403
P43405
P43487
P43652
P43681
P45954
P45973
P45983
P45984
P45985
P46098
P46439
P46597
P46663
P46734
P46736
P46781
P46782
P46939
P46940
P47712
P47869
P47870
P47895
P47898
P47901
P47989
P48039
P48047
P48048
P48050
P48051
P48058
P48167
P48169
P48443
P48448
P48506
P48507
P48544
P48547
P48549
P48551
P48637
P48664
P48723
P48728
P48729
P48735
P48736
P48764
P49019
P49069
P49146
P49281
P49286
P49327
P49354
P49356
P49368
P49411
P49419
P49448
P49585
P49619
P49642
P49662
P49674
P49721
P49747
P49759
P49760
P49761
P49768
P49840
P49841
P49888
P49902
P49908
P49913
P49915
P49916
P50052
P50135
P50213
P50406
P50416
P50440
P50453
P50579
P50613
P50750
P50914
P50993
P51161
P51164
P51168
P51170
P51172
P51451
P51512
P51580
P51617
P51649
P51681
P51692
P51693
P51787
P51800
P51812
P51813
P51828
P51843
P51857
P51858
P51884
P51955
P51957
P52209
P52333
P52429
P52564
P52597
P52732
P52788
P52824
P52895
P53350
P53355
P53396
P53609
P53611
P53667
P53671
P53778
P53805
P53985
P54219
P54284
P54289
P54577
P54578
P54619
P54646
P54652
P54687
P54709
P54710
P54750
P54756
P54760
P54762
P54764
P54886
P55011
P55017
P55055
P55072
P55157
P55210
P55211
P55769
P56181
P56282
P56373
P56381
P56385
P56524
P56537
P56696
P57059
P57078
P59768
P60174
P60568
P60709
P60842
P60903
P61024
P61073
P61313
P61421
P61604
P61769
P61925
P61927
P61978
P62166
P62241
P62258
P62269
P62277
P62312
P62316
P62508
P62714
P62736
P62750
P62753
P62807
P62829
P62857
P62913
P62917
P62937
P62942
P62955
P63000
P63098
P63104
P63244
P63252
P63261
P63316
P67775
P67870
P67936
P68104
P68363
P68366
P68371
P68400
P68871
P69905
P78330
P78334
P78348
P78352
P78356
P78362
P78508
P78527
P78559
P80365
P80404
P80511
P84077
P84098
P98066
P98170
P98194
P99999
Q00266
Q00532
Q00534
Q00535
Q00536
Q00537
Q00653
Q00975
Q00987
Q01064
Q01082
Q01118
Q01344
Q01668
Q01718
Q01814
Q01959
Q02108
Q02127
Q02153
Q02156
Q02218
Q02221
Q02383
Q02641
Q02750
Q02763
Q02779
Q02809
Q02817
Q02818
Q02880
Q03013
Q03181
Q03393
Q03426
Q04206
Q04609
Q04759
Q04760
Q04771
Q04828
Q04912
Q04917
Q05209
Q05329
Q05397
Q05513
Q05586
Q05639
Q05655
Q05901
Q05932
Q05940
Q06187
Q06203
Q06278
Q06323
Q06418
Q06432
Q06481
Q06830
Q07020
Q07021
Q07075
Q07343
Q07699
Q07817
Q07864
Q07869
Q07912
Q07955
Q08170
Q08289
Q08345
Q08462
Q08493
Q08499
Q08828
Q08881
Q09428
Q09470
Q0VD83
Q12791
Q12809
Q12851
Q12852
Q12866
Q12874
Q12879
Q12882
Q13002
Q13003
Q13126
Q13131
Q13133
Q13153
Q13164
Q13177
Q13188
Q13219
Q13224
Q13233
Q13237
Q13255
Q13258
Q13315
Q13332
Q13363
Q13370
Q13393
Q13423
Q13464
Q13488
Q13509
Q13523
Q13546
Q13547
Q13554
Q13555
Q13557
Q13574
Q13621
Q13627
Q13639
Q13698
Q13733
Q13838
Q13873
Q13882
Q13885
Q13936
Q13946
Q13956
Q14003
Q14012
Q14032
Q14103
Q14123
Q14145
Q14164
Q14181
Q14289
Q14330
Q14353
Q14432
Q14457
Q14500
Q14524
Q14534
Q14542
Q14571
Q14573
Q14624
Q14643
Q14654
Q14680
Q14697
Q14721
Q14749
Q14790
Q14831
Q14833
Q14957
Q14978
Q14994
Q15080
Q15120
Q15125
Q15139
Q15155
Q15185
Q15208
Q15238
Q15274
Q15303
Q15375
Q15393
Q15418
Q15428
Q15493
Q15569
Q15596
Q15637
Q15648
Q15722
Q15746
Q15759
Q15788
Q15822
Q15825
Q15842
Q15858
Q15878
Q15904
Q15910
Q15942
Q16099
Q16134
Q16288
Q16322
Q16445
Q16478
Q16512
Q16513
Q16515
Q16539
Q16555
Q16558
Q16568
Q16584
Q16595
Q16602
Q16620
Q16647
Q16654
Q16659
Q16665
Q16678
Q16719
Q16720
Q16739
Q16760
Q16790
Q16832
Q16850
Q16853
Q16864
Q16873
Q16881
Q2M2I8
Q32MK0
Q32P28
Q59H18
Q5JPH6
Q5KSL6
Q5NUL3
Q5S007
Q6FHJ7
Q6IA69
Q6NUM9
Q6NVY1
Q6PHR2
Q6QNK2
Q6TGC4
Q6V0L0
Q6W5P4
Q70Z44
Q71U36
Q75N90
Q7KZI7
Q7L7X3
Q7LG56
Q7RTX0
Q7Z2W7
Q7Z2Z2
Q7Z3S7
Q7Z460
Q86T13
Q86UE8
Q86W47
Q86XF0
Q86XP1
Q86YN6
Q8IU85
Q8IVH4
Q8IVH8
Q8IVL5
Q8IVL6
Q8IW41
Q8IWT1
Q8IYT8
Q8N0U8
Q8N142
Q8N159
Q8N1C3
Q8N1G2
Q8N4C8
Q8N543
Q8N5S9
Q8N5Z0
Q8N8R3
Q8N8Y2
Q8N907
Q8NBN7
Q8NER1
Q8NET8
Q8NEV4
Q8NEY4
Q8NFA2
Q8NFM4
Q8NHE4
Q8NI60
Q8TBX8
Q8TC12
Q8TCC7
Q8TCG2
Q8TCT1
Q8TCT9
Q8TCU5
Q8TD08
Q8TD19
Q8TD30
Q8TD43
Q8TDS4
Q8TDU6
Q8TE23
Q8WUI4
Q8WXA8
Q8WXI7
Q8WXS5
Q8WYK2
Q92482
Q92570
Q92598
Q92696
Q92731
Q92736
Q92753
Q92769
Q92781
Q92793
Q92800
Q92806
Q92843
Q92847
Q92887
Q92918
Q92934
Q92945
Q92952
Q92953
Q93050
Q93088
Q969G3
Q969G6
Q969P6
Q969S2
Q969S8
Q96A05
Q96A70
Q96AE4
Q96BR1
Q96D53
Q96DB2
Q96DP5
Q96EB6
Q96ER9
Q96FI4
Q96GD4
Q96I99
Q96KS0
Q96L12
Q96L21
Q96L34
Q96LB4
Q96LZ3
Q96NR8
Q96PN6
Q96PR1
Q96PY6
Q96Q83
Q96QT4
Q96RD7
Q96RI1
Q96RP8
Q96RQ9
Q96RR4
Q96S37
Q96SW2
Q99250
Q99259
Q99418
Q99437
Q99497
Q99500
Q99519
Q99527
Q99571
Q99584
Q99623
Q99640
Q99653
Q99705
Q99707
Q99712
Q99720
Q99759
Q99808
Q99814
Q99828
Q99835
Q99928
Q9BQB6
Q9BQE3
Q9BQI3
Q9BRS2
Q9BTZ2
Q9BUB5
Q9BUF5
Q9BVS4
Q9BXA5
Q9BXA7
Q9BXJ7
Q9BXT2
Q9BY32
Q9BY41
Q9BY49
Q9BY66
Q9BYF1
Q9BYV1
Q9C0B1
Q9GZP0
Q9GZT9
Q9GZU7
Q9GZZ6
Q9H0K1
Q9H169
Q9H1R3
Q9H228
Q9H244
Q9H252
Q9H2G2
Q9H2K8
Q9H2M3
Q9H2S1
Q9H2X6
Q9H3S4
Q9H3Y6
Q9H422
Q9H4B4
Q9H4B7
Q9H6Z9
Q9HAZ1
Q9HB21
Q9HBA0
Q9HBG4
Q9HBH9
Q9HC29
Q9HCR9
Q9NNW7
Q9NP56
Q9NPA1
Q9NPA2
Q9NPC2
Q9NPH2
Q9NQU5
Q9NQX3
Q9NR28
Q9NR33
Q9NR82
Q9NR96
Q9NR97
Q9NRF9
Q9NRH2
Q9NRP7
Q9NS75
Q9NSA2
Q9NSD9
Q9NSY1
Q9NWZ3
Q9NWZ5
Q9NXA8
Q9NXB9
Q9NY46
Q9NY65
Q9NY72
Q9NYK1
Q9NYL2
Q9NYR8
Q9NYV7
Q9NYX4
Q9NYY3
Q9NZD4
Q9NZK7
Q9NZQ7
Q9NZV8
Q9P0L2
Q9P0X4
Q9P0Z9
Q9P286
Q9P289
Q9P2K8
Q9UBC3
Q9UBF8
Q9UBK8
Q9UBL9
Q9UBN1
Q9UBN7
Q9UBS5
Q9UBV8
Q9UDR5
Q9UEW3
Q9UEW8
Q9UF02
Q9UF33
Q9UGI6
Q9UGI9
Q9UGJ0
Q9UGM1
Q9UGM6
Q9UGN5
Q9UHA3
Q9UHC3
Q9UHD2
Q9UHF0
Q9UHI5
Q9UHW9
Q9UI12
Q9UI32
Q9UI33
Q9UIK4
Q9UJT0
Q9UJT1
Q9UJU2
Q9UK17
Q9UK32
Q9UKE5
Q9UKG9
Q9UKI8
Q9UKV0
Q9UL51
Q9UL54
Q9ULB1
Q9ULY5
Q9UM07
Q9UM73
Q9UN88
Q9UNA0
Q9UNN8
Q9UNP4
Q9UNQ0
Q9UNX3
Q9UNX9
Q9UP52
Q9UPY5
Q9UPZ9
Q9UQB9
Q9UQD0
Q9UQL6
Q9UQM7
Q9UQQ2
Q9Y230
Q9Y233
Q9Y234
Q9Y257
Q9Y266
Q9Y271
Q9Y285
Q9Y289
Q9Y2D0
Q9Y2D1
Q9Y2H1
Q9Y2H9
Q9Y2J8
Q9Y2K2
Q9Y2T6
Q9Y2U5
Q9Y2Z4
Q9Y3R4
Q9Y463
Q9Y478
Q9Y487
Q9Y4K4
Q9Y4U1
Q9Y5K3
Q9Y5K8
Q9Y5N1
Q9Y5S1
Q9Y5Y4
Q9Y5Y6
Q9Y5Y9
Q9Y616
Q9Y617
Q9Y691
Q9Y694
Q9Y698
Q9Y6E0
Q9Y6F1
Q9Y6K1
Q9Y6L6
Q9Y6R4
Q9Y6T7
Q9Y6Y9
