,AUC,AUPR,ACC,MCC,F1
0,0.854,0.8751,0.7839,0.5696,0.7945
1,0.8509,0.8763,0.7741,0.5471,0.7886
2,0.861,0.8851,0.7827,0.5672,0.7935
3,0.8624,0.8821,0.7891,0.5737,0.8088
4,0.8592,0.8864,0.787,0.5719,0.8025
