,AUC,AUPR,ACC,MCC,F1
0,0.9025,0.903,0.8327,0.6658,0.83
1,0.9072,0.9129,0.8282,0.6565,0.8278
2,0.908,0.9087,0.8257,0.6518,0.8284
3,0.9034,0.9091,0.8275,0.6555,0.8308
4,0.9037,0.9078,0.825,0.6508,0.8292
