,AUC,AUPR,ACC,MCC,F1
0,0.902,0.8073,0.8145,0.5979,0.7193
1,0.9108,0.82,0.8239,0.6174,0.7323
2,0.906,0.8159,0.8029,0.5909,0.7136
3,0.9051,0.8092,0.8211,0.6048,0.7241
4,0.9031,0.8129,0.8199,0.6024,0.7225
