,AUC,AUPR,ACC,MCC,F1
0,0.8813,0.8867,0.803,0.6076,0.7898
1,0.8797,0.888,0.7957,0.5912,0.7901
2,0.8855,0.8934,0.8068,0.6152,0.7945
3,0.8826,0.8891,0.8001,0.6005,0.7912
4,0.8884,0.8965,0.8071,0.6151,0.7963
