,AUC,AUPR,ACC,MCC,F1
0,0.9703,0.9268,0.9226,0.8016,0.8525
1,0.9683,0.9258,0.9206,0.798,0.8498
2,0.972,0.9308,0.9256,0.8094,0.8583
3,0.9698,0.9291,0.9216,0.8036,0.8538
4,0.9751,0.9379,0.9278,0.8178,0.8643
