,AUC,AUPR,ACC,MCC,F1
0,0.9333,0.8061,0.8456,0.6162,0.6862
1,0.9353,0.8146,0.8443,0.6141,0.6844
2,0.9352,0.8125,0.8539,0.6253,0.6951
3,0.9369,0.8177,0.8491,0.6224,0.6913
4,0.9345,0.8088,0.8644,0.6374,0.7067
