,AUC,AUPR,ACC,MCC,F1
0,0.8557,0.3189,0.8693,0.3277,0.3479
1,0.867,0.2922,0.8217,0.3091,0.3116
2,0.8766,0.3557,0.8493,0.3703,0.3653
3,0.861,0.3094,0.8506,0.3389,0.3455
4,0.8385,0.3162,0.8335,0.2701,0.2908
